,ext.C,ext.N,ext.O,ext.S,core.C,core.N,core.O,core.S,cave.C,cave.N,cave.O,cave.S,ext.Volume,ext.Log(Solubility (m at 20ºC)),ext.Hydrophobicity,ext.Isoelectric point,ext.P(helix),ext.nOats in side chain,ext.nSats in side chain,ext.nNats in side chain,ext.Steric hindrance,ext.nH-bonds,ext.Vol / log(solub),ext.Vol / P(helix),ext.Vol / P(sheet),ext.log(Solub) x Flex,ext.Steric hindrance x Flexibility,ext.Flexibility,ext.P(helix)+P(sheet),ext.log(Solub) x Hydrophobicity,ext.Hydrophobicity x Flex.,ext.V / (P(helix)+P(sheet)),ext.Steric hindrance / P(helix),ext.Isoelectric point / P(sheet),ext.P(sheet),ext.Vol x isoelectric point,ext.Isoelectric point / P(helix),ext.P(helix) / P(sheet),ext.Steric hindrance / P(sheet),ext.P(helix) x Flex.,core.Volume,core.Log(Solubility (m at 20ºC)),core.Hydrophobicity,core.Isoelectric point,core.P(helix),core.nOats in side chain,core.nSats in side chain,core.nNats in side chain,core.Steric hindrance,core.nH-bonds,core.Vol / log(solub),core.Vol / P(helix),core.Vol / P(sheet),core.log(Solub) x Flex,core.Steric hindrance x Flexibility,core.Flexibility,core.P(helix)+P(sheet),core.log(Solub) x Hydrophobicity,core.Hydrophobicity x Flex.,core.V / (P(helix)+P(sheet)),core.Steric hindrance / P(helix),core.Isoelectric point / P(sheet),core.P(sheet),core.Vol x isoelectric point,core.Isoelectric point / P(helix),core.P(helix) / P(sheet),core.Steric hindrance / P(sheet),core.P(helix) x Flex.,cave.Volume,cave.Log(Solubility (m at 20ºC)),cave.Hydrophobicity,cave.Isoelectric point,cave.P(helix),cave.nOats in side chain,cave.nSats in side chain,cave.nNats in side chain,cave.Steric hindrance,cave.nH-bonds,cave.Vol / log(solub),cave.Vol / P(helix),cave.Vol / P(sheet),cave.log(Solub) x Flex,cave.Steric hindrance x Flexibility,cave.Flexibility,cave.P(helix)+P(sheet),cave.log(Solub) x Hydrophobicity,cave.Hydrophobicity x Flex.,cave.V / (P(helix)+P(sheet)),cave.Steric hindrance / P(helix),cave.Isoelectric point / P(sheet),cave.P(sheet),cave.Vol x isoelectric point,cave.Isoelectric point / P(helix),cave.P(helix) / P(sheet),cave.Steric hindrance / P(sheet),cave.P(helix) x Flex.,cave.Score,cave.Druggability_Score,cave.Number_of_Alpha_Spheres,cave.Total_SASA,cave.Polar_SASA,cave.Apolar_SASA,cave.Volume.1,cave.Mean_local_hydrophobic_density,cave.Mean_alpha_sphere_radius,cave.Mean_alp._sph._solvent_access,cave.Apolar_alpha_sphere_proportion,cave.Hydrophobicity_score,cave.Volume_score,cave.Polarity_score,cave.Charge_score,cave.Proportion_of_polar_atoms,cave.Alpha_sphere_density,cave.Cent._of_mass_-_Alpha_Sphere_max_dist,cave.Flexibility.1,Cofactor,cave.hydrophobic,cave.aromatic,cave.polar_uncharged,cave.cationic,cave.anionic,core.hydrophobic,core.aromatic,core.polar_uncharged,core.cationic,core.anionic,ext.hydrophobic,ext.aromatic,ext.polar_uncharged,ext.cationic,ext.anionic
8J79_A:PHE:763,4.959821428571429,1.3883928571428572,1.5345982142857142,0.03125,4.889460154241645,1.19280205655527,1.262210796915167,0.0822622107969151,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,134.43080357142858,-0.3232662141044489,0.2504017857142857,6.230524553571428,0.2884151785714285,0.5345982142857143,0.03125,0.3883928571428571,2.139073660714286,2.247767857142857,95.49849157305728,497.1253416729168,477.85193004762135,-2.697122170288008,18.28397544642857,11.9671875,0.5813950892857143,-0.1716087044870652,1.588002232142857,231.3624469514617,8.10391860839836,22.847147844014945,0.2929799107142857,861.1101584821429,24.761813086897632,1.0715130222954772,6.999965282229836,3.081493303571429,131.3547557840617,-0.2599709404204272,0.7480719794344473,6.097686375321338,0.2798971722365039,0.2596401028277635,0.0822622107969151,0.1928020565552699,2.280077120822622,1.2519280205655527,-100.32873233784304,498.41791649661087,419.6328077652259,-0.4935948408955943,19.071946015424164,13.522622107969152,0.6031876606683805,-0.449879577313232,6.164539845758354,217.7647220749098,8.493287909561959,21.273963618852296,0.3232904884318766,805.8681696658098,25.18060322176161,0.9496667210985988,6.530094942653749,3.31539588688946,152.47777777777776,-0.3953085624763724,0.4233333333333333,6.634444444444444,0.2833333333333334,0.4444444444444444,0.0,0.4444444444444444,2.612222222222222,2.2222222222222223,358.8725053227794,570.1748598109712,472.7233876444126,-2.5094309860473305,14.242,6.855555555555556,0.6255555555555556,-0.4480907956254947,1.6195555555555554,243.7762977262529,10.258695168000724,21.05169952885828,0.3422222222222222,1030.0136666666667,25.90961645864423,0.9265267441387566,7.558729430630237,1.871,-0.074,0.0,24,102.754,38.75,64.004,810.996,3.0,4.492,0.671,0.167,15.0,3.286,5,-1,45.0,3.52,7.696,0.66,Vacant,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.5629820051413882,0.1208226221079691,0.2467866323907455,0.0385604113110539,0.0308483290488431,0.3850446428571428,0.0736607142857142,0.2533482142857143,0.1428571428571428,0.1450892857142857
8HDD_A:HIS:193,4.961340206185567,1.4329896907216495,1.5206185567010309,0.0257731958762886,4.950704225352113,1.1901408450704225,1.267605633802817,0.0845070422535211,1.5555555555555556,0.3333333333333333,0.8888888888888888,0.0,132.48118556701027,-0.2936053209351482,0.1905670103092784,6.278969072164949,0.2776546391752577,0.520618556701031,0.0257731958762886,0.4329896907216495,2.117474226804124,2.2577319587628866,182.15516769871547,514.8840198081218,475.0215005449832,-3.0147039955024826,16.73892268041237,11.931958762886598,0.5678350515463917,-0.0925154152451201,0.0840927835051543,233.74707182034905,8.449764623031573,23.43724561947333,0.290180412371134,857.8501829896908,26.173669436313947,1.0466477967734211,6.944428349596845,3.008144329896908,134.0767605633803,-0.3238024779839258,0.7783098591549293,6.0609859154929575,0.2974647887323944,0.2676056338028169,0.0845070422535211,0.1901408450704225,2.403661971830985,1.1549295774647887,-116.68347606380848,484.1764049043363,422.6105827411523,-1.3392024578003612,19.867429577464787,12.26619718309859,0.6254225352112677,-0.466474455842338,6.021478873239437,214.80191269136216,8.70983970958135,20.48158389111492,0.3279577464788732,815.8826338028169,23.30760524769773,1.0048770689473765,6.944766872630916,3.413654929577465,135.5,-0.4175213191886727,-0.02,6.1933333333333325,0.28,0.6666666666666666,0.0,0.5555555555555556,2.356666666666667,2.6666666666666665,-100.4752154419002,527.1063118979787,488.1531373492159,-5.801499730786762,14.70411111111111,7.833333333333333,0.5855555555555555,0.2398572388882522,-3.302,236.97840912742035,9.707848607154164,21.76734006734005,0.3055555555555556,850.8397777777777,25.934448910143345,1.053185539086567,7.689088564718817,2.135666666666668,-0.07,0.001,22,102.293,33.459,68.835,555.135,12.0,4.125,0.641,0.591,11.333,5.5,4,1,35.294,3.795,8.449,0.299,Vacant,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.6197183098591549,0.0985915492957746,0.2112676056338028,0.028169014084507,0.0422535211267605,0.4097938144329897,0.0876288659793814,0.2061855670103092,0.1469072164948453,0.1494845360824742
8J79_A:PRO:501,4.959821428571429,1.3883928571428572,1.5345982142857142,0.03125,4.889460154241645,1.19280205655527,1.262210796915167,0.0822622107969151,1.1111111111111112,0.3333333333333333,0.6666666666666666,0.0,134.43080357142858,-0.3232662141044489,0.2504017857142857,6.230524553571428,0.2884151785714285,0.5345982142857143,0.03125,0.3883928571428571,2.139073660714286,2.247767857142857,95.49849157305728,497.1253416729168,477.85193004762135,-2.697122170288008,18.28397544642857,11.9671875,0.5813950892857143,-0.1716087044870652,1.588002232142857,231.3624469514617,8.10391860839836,22.847147844014945,0.2929799107142857,861.1101584821429,24.761813086897632,1.0715130222954772,6.999965282229836,3.081493303571429,131.3547557840617,-0.2599709404204272,0.7480719794344473,6.097686375321338,0.2798971722365039,0.2596401028277635,0.0822622107969151,0.1928020565552699,2.280077120822622,1.2519280205655527,-100.32873233784304,498.41791649661087,419.6328077652259,-0.4935948408955943,19.071946015424164,13.522622107969152,0.6031876606683805,-0.449879577313232,6.164539845758354,217.7647220749098,8.493287909561959,21.273963618852296,0.3232904884318766,805.8681696658098,25.18060322176161,0.9496667210985988,6.530094942653749,3.31539588688946,120.22222222222224,0.0117925057923467,0.2677777777777777,6.206666666666666,0.3055555555555555,0.4444444444444444,0.1111111111111111,0.3333333333333333,1.858888888888889,1.8888888888888888,422.6632967664376,440.1127348285243,448.1693435602385,-0.5511073560229005,23.712333333333333,14.966666666666663,0.5766666666666667,0.0088359234989014,2.6006666666666667,209.47158653547447,7.273215089004558,23.20914905162625,0.2711111111111111,776.7488888888888,23.39441766810189,1.1776291998800454,6.822123058433286,4.556555555555556,-0.072,0.0,18,93.809,62.41,31.398,941.333,0.0,4.785,0.667,0.056,-2.625,4.5,6,2,52.941,3.32,6.506,0.401,Vacant,0.5555555555555556,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5629820051413882,0.1208226221079691,0.2467866323907455,0.0385604113110539,0.0308483290488431,0.3850446428571428,0.0736607142857142,0.2533482142857143,0.1428571428571428,0.1450892857142857
8HDD_A:GLU:470,4.961340206185567,1.4329896907216495,1.5206185567010309,0.0257731958762886,4.950704225352113,1.1901408450704225,1.267605633802817,0.0845070422535211,1.5714285714285714,0.0,0.5714285714285714,0.0,132.48118556701027,-0.2936053209351482,0.1905670103092784,6.278969072164949,0.2776546391752577,0.520618556701031,0.0257731958762886,0.4329896907216495,2.117474226804124,2.2577319587628866,182.15516769871547,514.8840198081218,475.0215005449832,-3.0147039955024826,16.73892268041237,11.931958762886598,0.5678350515463917,-0.0925154152451201,0.0840927835051543,233.74707182034905,8.449764623031573,23.43724561947333,0.290180412371134,857.8501829896908,26.173669436313947,1.0466477967734211,6.944428349596845,3.008144329896908,134.0767605633803,-0.3238024779839258,0.7783098591549293,6.0609859154929575,0.2974647887323944,0.2676056338028169,0.0845070422535211,0.1901408450704225,2.403661971830985,1.1549295774647887,-116.68347606380848,484.1764049043363,422.6105827411523,-1.3392024578003612,19.867429577464787,12.26619718309859,0.6254225352112677,-0.466474455842338,6.021478873239437,214.80191269136216,8.70983970958135,20.48158389111492,0.3279577464788732,815.8826338028169,23.30760524769773,1.0048770689473765,6.944766872630916,3.413654929577465,143.6,-0.7690510247414347,0.0542857142857142,5.864285714285714,0.2814285714285715,0.8571428571428571,0.0,0.2857142857142857,2.1214285714285714,2.7142857142857144,29.78326578242053,558.9844453165882,528.4337246855446,-11.2564933193302,18.796142857142858,9.885714285714286,0.5614285714285714,-0.1288186751150587,-1.654571428571428,255.5637717376973,8.93986721611721,21.34134262388167,0.2799999999999999,864.6644285714285,24.55119767137624,1.091414884942446,7.58283004210911,2.786142857142857,-0.128,0.003,24,95.148,37.182,57.966,619.675,16.0,4.691,0.701,0.708,61.0,7.0,2,1,23.529,2.931,7.25,0.391,Vacant,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.6197183098591549,0.0985915492957746,0.2112676056338028,0.028169014084507,0.0422535211267605,0.4097938144329897,0.0876288659793814,0.2061855670103092,0.1469072164948453,0.1494845360824742
8J79_A:ASP:1246,4.959821428571429,1.3883928571428572,1.5345982142857142,0.03125,4.889460154241645,1.19280205655527,1.262210796915167,0.0822622107969151,1.4210526315789471,0.2105263157894736,0.6842105263157895,0.0,134.43080357142858,-0.3232662141044489,0.2504017857142857,6.230524553571428,0.2884151785714285,0.5345982142857143,0.03125,0.3883928571428571,2.139073660714286,2.247767857142857,95.49849157305728,497.1253416729168,477.85193004762135,-2.697122170288008,18.28397544642857,11.9671875,0.5813950892857143,-0.1716087044870652,1.588002232142857,231.3624469514617,8.10391860839836,22.847147844014945,0.2929799107142857,861.1101584821429,24.761813086897632,1.0715130222954772,6.999965282229836,3.081493303571429,131.3547557840617,-0.2599709404204272,0.7480719794344473,6.097686375321338,0.2798971722365039,0.2596401028277635,0.0822622107969151,0.1928020565552699,2.280077120822622,1.2519280205655527,-100.32873233784304,498.41791649661087,419.6328077652259,-0.4935948408955943,19.071946015424164,13.522622107969152,0.6031876606683805,-0.449879577313232,6.164539845758354,217.7647220749098,8.493287909561959,21.273963618852296,0.3232904884318766,805.8681696658098,25.18060322176161,0.9496667210985988,6.530094942653749,3.31539588688946,127.76315789473684,-0.1771535896592195,0.428421052631579,5.93842105263158,0.2657894736842105,0.4736842105263157,0.0,0.1578947368421052,2.025263157894737,1.5789473684210529,-24.554844564908173,527.6491329820277,443.41648657909,-0.7467142548084155,14.809210526315786,12.284210526315787,0.5647368421052632,-0.1564639578225527,2.0472631578947365,226.15277886627783,8.656707500589073,21.69169596528848,0.2989473684210526,764.2705263157895,27.40668656148919,0.971980808289326,6.315084119742115,2.9480526315789475,0.012,0.0,19,101.252,40.87,60.381,1736.826,7.0,5.769,0.863,0.421,-0.375,2.75,2,1,42.105,4.385,7.458,0.259,Vacant,0.5263157894736842,0.1052631578947368,0.2105263157894736,0.0526315789473684,0.1052631578947368,0.5629820051413882,0.1208226221079691,0.2467866323907455,0.0385604113110539,0.0308483290488431,0.3850446428571428,0.0736607142857142,0.2533482142857143,0.1428571428571428,0.1450892857142857
8HK0_A:LEU:369,4.6688311688311686,1.3863636363636365,1.4642857142857142,0.0097402597402597,4.96969696969697,1.0909090909090908,1.2121212121212122,0.0454545454545454,1.7142857142857142,0.0,0.2857142857142857,0.1428571428571428,127.67012987012986,-0.2818268479683121,0.2639610389610389,6.065064935064936,0.2962987012987013,0.4902597402597403,0.0097402597402597,0.3961038961038961,2.046525974025974,2.00974025974026,193.6796472817301,467.2935254108188,468.5670178276145,-2.024454413076348,17.474785714285716,13.100974025974027,0.5799025974025973,-0.0856138023461723,1.2562597402597402,221.40984039900243,7.554509816624476,23.29522525922178,0.2836038961038961,797.9895487012988,23.863944871179367,1.1419460342922323,6.799163071655854,3.5116136363636365,135.1378787878788,-0.3308424157105464,0.8775757575757577,5.992424242424243,0.3318181818181818,0.2121212121212121,0.0454545454545454,0.0909090909090909,2.2710606060606064,0.7575757575757576,-101.92794266969152,431.5135014872373,439.2606271790968,-1.10618932036029,21.271151515151512,12.818181818181818,0.6454545454545454,-0.5835865859711592,7.65260606060606,208.6625875537259,7.266613086966546,20.74181165031868,0.3136363636363637,813.6329696969697,19.93486411588452,1.1592766631726306,6.890886983283338,4.04390909090909,139.5285714285714,-0.2901198931591109,1.1114285714285714,5.954285714285715,0.35,0.0,0.1428571428571428,0.0,2.54,0.0,-160.4223970847366,421.1517009862876,412.6292330894861,-1.660680562355848,21.32057142857143,10.514285714285714,0.7000000000000001,-0.5410152060331997,9.472,198.73689799806544,7.986522778252104,18.56436242190829,0.35,826.0074285714285,17.585903709212,1.1413218471013664,7.077922490611996,4.034285714285715,-0.035,0.001,15,49.323,30.001,19.322,168.331,7.0,3.882,0.634,0.533,34.0,5.5,5,0,44.444,2.071,3.796,0.709,Vacant,0.8571428571428571,0.1428571428571428,0.0,0.0,0.0,0.696969696969697,0.0909090909090909,0.1363636363636363,0.0303030303030303,0.0454545454545454,0.5,0.0616883116883116,0.1688311688311688,0.1071428571428571,0.1623376623376623
8OM1_F:ILE:343,4.901898734177215,1.4968354430379749,1.490506329113924,0.0348101265822784,4.7631578947368425,1.0789473684210529,1.2280701754385963,0.0964912280701754,1.8888888888888888,0.2222222222222222,0.8888888888888888,0.0,131.91993670886075,-0.298070064208261,0.1854430379746835,6.355537974683544,0.2775316455696203,0.490506329113924,0.0348101265822784,0.4968354430379746,2.011993670886076,2.3702531645569622,227.8611600630285,502.30569310411215,481.16981035415967,-1.5875204334807744,16.412199367088615,13.433544303797463,0.5619620253164557,-0.1731560728578382,1.1908227848101265,233.79953263357245,7.5853037913086,24.573582490670752,0.2844303797468355,867.5261075949369,26.484090669998363,1.0622270938073397,6.592661717248825,3.084341772151898,131.39122807017543,-0.2701883327919839,0.8224561403508771,5.938771929824561,0.2991228070175438,0.2280701754385964,0.0964912280701754,0.0789473684210526,2.32061403508772,0.7894736842105263,-99.11098537236796,471.0602532686647,423.94310487473615,-0.9195931873092972,18.593271929824564,13.09736842105263,0.6209649122807017,-0.4115396058280055,6.156456140350876,212.2484239703632,8.194721217225124,20.680497910468016,0.3218421052631579,783.7092543859649,23.251363353432232,1.0272465249119664,6.686152906071286,3.5466403508771926,147.57777777777778,-0.4819280182444933,0.4422222222222222,6.068888888888889,0.2922222222222222,0.5555555555555556,0.0,0.5555555555555556,2.656666666666667,2.333333333333333,103.5450746525063,539.8756297200742,497.8564551092398,-6.286885443896407,17.91444444444444,7.611111111111111,0.6033333333333333,-0.1466405959436946,1.452222222222222,244.7501475265225,10.34034278478723,20.1600356027464,0.3111111111111111,922.5348888888888,23.44075882964772,1.029987904612892,8.491959762714115,2.283,-0.114,0.001,46,146.536,76.494,70.042,798.874,11.0,4.427,0.694,0.261,28.455,3.727,6,2,40.625,4.546,11.66,0.675,Vacant,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.7280701754385965,0.0614035087719298,0.1140350877192982,0.0263157894736842,0.0701754385964912,0.370253164556962,0.0917721518987341,0.2278481012658227,0.1645569620253164,0.1455696202531645
8OFW_A:ASP:280,4.7180451127819545,1.5112781954887218,1.406015037593985,0.0075187969924812,4.773809523809524,1.0833333333333333,1.2023809523809523,0.0,1.5833333333333333,0.5,1.1666666666666667,0.0,128.34135338345862,-0.171938176235793,0.2385714285714285,6.440375939849624,0.2830827067669173,0.4060150375939849,0.0075187969924812,0.5112781954887218,2.071954887218045,2.1203007518796992,337.5414229625251,489.8104848285645,469.9102966168605,-1.187711566287201,17.08142857142857,13.098496240601504,0.5660526315789473,-0.0889521636947188,0.9924135338345864,227.38519277267528,7.981226458662397,24.785661137102363,0.2829699248120301,860.2716616541355,26.3661687216201,1.0792040967627243,6.884349520092361,3.302973684210526,129.68095238095236,-0.2977878432665676,0.8617857142857143,5.971428571428572,0.3047619047619048,0.2023809523809523,0.0,0.0833333333333333,2.32,0.7023809523809523,-113.98283999765243,455.9689617371165,416.15549839236536,0.1808673791128179,17.60826190476191,13.20595238095238,0.6255952380952381,-0.5200487681633923,5.464071428571429,207.96048495247908,7.903982505039057,21.19221229533236,0.3208333333333333,773.0886428571428,22.70274290414173,1.051465022205956,6.595386788854943,3.631119047619048,141.29166666666666,-0.4564212735567535,-0.2941666666666667,7.137499999999999,0.285,0.5833333333333334,0.0,1.25,2.085833333333333,4.166666666666667,1049.329954287767,498.5453941120609,537.3083236546653,-4.02757899332792,16.561999999999998,12.08333333333333,0.5583333333333332,-0.0652560254279569,-3.365666666666668,251.0783313589072,7.175833333333334,28.04064459930314,0.2733333333333334,1075.50125,25.60315527065525,1.111810740556385,7.415480476743544,2.7743333333333333,-0.082,0.0,66,176.964,93.637,83.326,1386.138,17.0,4.46,0.59,0.273,5.818,3.727,7,-3,42.105,5.096,11.179,0.338,Vacant,0.1666666666666666,0.0833333333333333,0.25,0.3333333333333333,0.1666666666666666,0.7738095238095238,0.0714285714285714,0.1309523809523809,0.0,0.0238095238095238,0.4962406015037593,0.0488721804511278,0.1804511278195488,0.1541353383458646,0.1203007518796992
8KCZ_A:THR:146,4.561855670103093,1.3608247422680413,1.559278350515464,0.0206185567010309,4.562962962962963,1.0740740740740742,1.2148148148148148,0.0444444444444444,1.1666666666666667,0.5,0.8333333333333334,0.1666666666666666,123.93814432989689,-0.2774052574918756,0.1779123711340205,5.997010309278351,0.2845876288659793,0.5592783505154639,0.0206185567010309,0.3608247422680412,1.8809020618556704,2.164948453608248,134.92202081126825,472.2641681554247,470.4542626710252,-1.586897792882936,18.13253865979381,14.825515463917522,0.5553350515463917,-0.0611180231509259,0.787226804123711,223.7595863895687,7.1190847803486434,23.991060074293497,0.2707474226804123,761.9940721649485,25.02845026479725,1.130305965912753,6.463041037815841,3.677809278350516,124.5837037037037,-0.1960865985384152,0.7418518518518517,5.955407407407407,0.29,0.2148148148148148,0.0444444444444444,0.074074074074074,2.138592592592592,0.7185185185185186,-52.1527808852167,461.530371784208,415.0878203602914,1.1623473766523884,17.132970370370366,14.925185185185184,0.599925925925926,-0.3929649943064101,5.064725925925927,208.54881002627772,7.524090990060578,22.17688255907152,0.3099259259259259,745.0091037037037,24.453266554196706,1.0310007387299405,6.150448776026128,3.756540740740741,131.71666666666667,-0.2580676040524834,-0.0283333333333333,6.386666666666667,0.2566666666666666,0.6666666666666666,0.1666666666666666,0.6666666666666666,2.265,3.1666666666666665,252.3692596556167,552.9774050510894,488.461575311943,-8.231437757863434,23.543499999999995,11.616666666666667,0.5383333333333333,0.2811227808192061,-1.9823333333333333,245.4476252438856,10.278381852066053,23.457611531986533,0.2816666666666667,880.112,27.780271190797503,0.9662886215092098,8.041014185977422,3.083166666666667,-0.059,0.001,19,87.142,27.969,59.174,881.178,12.0,4.942,0.79,0.684,39.0,4.25,2,0,31.25,3.242,6.998,0.762,Vacant,0.3333333333333333,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.7555555555555555,0.074074074074074,0.0962962962962963,0.0222222222222222,0.0518518518518518,0.4381443298969072,0.0695876288659793,0.2345360824742268,0.095360824742268,0.1623711340206185
8HDD_A:PRO:162,4.961340206185567,1.4329896907216495,1.5206185567010309,0.0257731958762886,4.950704225352113,1.1901408450704225,1.267605633802817,0.0845070422535211,1.4,0.2,0.8,0.0,132.48118556701027,-0.2936053209351482,0.1905670103092784,6.278969072164949,0.2776546391752577,0.520618556701031,0.0257731958762886,0.4329896907216495,2.117474226804124,2.2577319587628866,182.15516769871547,514.8840198081218,475.0215005449832,-3.0147039955024826,16.73892268041237,11.931958762886598,0.5678350515463917,-0.0925154152451201,0.0840927835051543,233.74707182034905,8.449764623031573,23.43724561947333,0.290180412371134,857.8501829896908,26.173669436313947,1.0466477967734211,6.944428349596845,3.008144329896908,134.0767605633803,-0.3238024779839258,0.7783098591549293,6.0609859154929575,0.2974647887323944,0.2676056338028169,0.0845070422535211,0.1901408450704225,2.403661971830985,1.1549295774647887,-116.68347606380848,484.1764049043363,422.6105827411523,-1.3392024578003612,19.867429577464787,12.26619718309859,0.6254225352112677,-0.466474455842338,6.021478873239437,214.80191269136216,8.70983970958135,20.48158389111492,0.3279577464788732,815.8826338028169,23.30760524769773,1.0048770689473765,6.944766872630916,3.413654929577465,140.84,-0.2621591955125468,-0.538,6.714,0.296,0.8,0.0,0.8,2.012,3.6,809.5491940127988,529.8777106227109,572.8125303454715,-7.437701979691054,12.4186,7.24,0.55,0.4714405963225322,-5.7048000000000005,255.2767339120712,8.611799450549443,25.88485714285714,0.254,1013.6782,26.50338369963369,1.2515076252723325,7.928302521008403,2.2318,-0.05,0.0,19,82.925,56.358,26.568,1836.509,2.0,6.457,0.814,0.158,-8.4,5.6,4,1,56.25,3.3,7.08,0.505,Vacant,0.2,0.0,0.0,0.4,0.4,0.6197183098591549,0.0985915492957746,0.2112676056338028,0.028169014084507,0.0422535211267605,0.4097938144329897,0.0876288659793814,0.2061855670103092,0.1469072164948453,0.1494845360824742
8OG3_A:ALA:89,4.859649122807017,1.3801169590643274,1.567251461988304,0.0058479532163742,5.088888888888889,1.1333333333333333,1.1777777777777778,0.0888888888888888,1.8333333333333333,0.8333333333333334,0.6666666666666666,0.0,131.34269005847955,-0.3396791582413024,0.1602923976608186,6.114619883040937,0.3012280701754386,0.5614035087719298,0.0058479532163742,0.3801169590643274,2.0195321637426904,2.1871345029239766,71.87408001314074,465.9020312658741,483.0617031995643,-2.964381177459684,18.653631578947373,12.597660818713448,0.5809941520467836,-0.1045031512341174,0.5510526315789472,226.97959853008985,7.276635568058698,23.152565256283765,0.279766081871345,828.4939181286551,22.83912147806539,1.1607857325673543,6.913402356417672,3.488631578947368,138.38888888888889,-0.2513631048048915,0.9315555555555556,6.127111111111112,0.2933333333333334,0.1777777777777777,0.0888888888888888,0.1333333333333333,2.636444444444444,0.8444444444444444,-117.93265140175774,496.0210643823682,402.3472473106681,-1.473506675237561,19.51551111111111,10.386666666666668,0.654,-0.4739873894539678,6.295422222222222,212.5785066919336,9.6266690107342,18.654334505182195,0.3606666666666666,854.1045555555556,22.99556714516167,0.8968527311649148,7.11223865822842,2.9592444444444443,135.95,-0.4528316026755128,-0.3333333333333334,6.408333333333334,0.33,0.6666666666666666,0.1666666666666666,0.6666666666666666,1.8433333333333333,3.0,653.350478322693,422.82970969089394,553.8873892914653,-9.480687963332526,22.855,13.333333333333334,0.5750000000000001,0.2451230799407232,-2.6686666666666667,238.804127124355,5.7396799289891405,25.64482789855072,0.245,945.6041666666666,19.037669695071017,1.3564620236178218,7.544827898550725,4.270666666666667,-0.034,0.06,40,178.562,40.892,137.67,2110.191,19.619,5.47,0.738,0.525,6.2,3.4,7,1,42.308,5.096,12.753,0.217,Vacant,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6888888888888889,0.0888888888888888,0.1555555555555555,0.0444444444444444,0.0222222222222222,0.3801169590643274,0.0760233918128654,0.239766081871345,0.1345029239766081,0.1695906432748538
8OFW_A:PRO:183,4.7180451127819545,1.5112781954887218,1.406015037593985,0.0075187969924812,4.773809523809524,1.0833333333333333,1.2023809523809523,0.0,1.2222222222222223,0.2222222222222222,0.5555555555555556,0.0,128.34135338345862,-0.171938176235793,0.2385714285714285,6.440375939849624,0.2830827067669173,0.4060150375939849,0.0075187969924812,0.5112781954887218,2.071954887218045,2.1203007518796992,337.5414229625251,489.8104848285645,469.9102966168605,-1.187711566287201,17.08142857142857,13.098496240601504,0.5660526315789473,-0.0889521636947188,0.9924135338345864,227.38519277267528,7.981226458662397,24.785661137102363,0.2829699248120301,860.2716616541355,26.3661687216201,1.0792040967627243,6.884349520092361,3.302973684210526,129.68095238095236,-0.2977878432665676,0.8617857142857143,5.971428571428572,0.3047619047619048,0.2023809523809523,0.0,0.0833333333333333,2.32,0.7023809523809523,-113.98283999765243,455.9689617371165,416.15549839236536,0.1808673791128179,17.60826190476191,13.20595238095238,0.6255952380952381,-0.5200487681633923,5.464071428571429,207.96048495247908,7.903982505039057,21.19221229533236,0.3208333333333333,773.0886428571428,22.70274290414173,1.051465022205956,6.595386788854943,3.631119047619048,129.18888888888887,0.3026345440084494,0.0822222222222222,7.487777777777778,0.2633333333333333,0.1111111111111111,0.0,0.3333333333333333,1.99,1.3333333333333333,144.8330965998621,552.0026963776963,464.7111670287563,2.1417880797745696,11.342444444444444,9.822222222222225,0.5455555555555556,-0.0464077913153045,1.7206666666666663,236.62669119978324,9.212543243793233,28.119034509029834,0.2822222222222222,1016.538111111111,33.51837861212862,0.9838236567288092,6.560289457843291,2.458888888888888,-0.044,0.0,15,60.689,37.744,22.945,648.447,7.0,4.454,0.728,0.533,-34.5,5.0,4,0,50.0,2.239,5.256,0.333,Vacant,0.5555555555555556,0.0,0.1111111111111111,0.3333333333333333,0.0,0.7738095238095238,0.0714285714285714,0.1309523809523809,0.0,0.0238095238095238,0.4962406015037593,0.0488721804511278,0.1804511278195488,0.1541353383458646,0.1203007518796992
